;p.u.
;PV
32716;0
32717;0
32718;0
32719;0
32720;0
32721;0
32722;0
32723;0
32724;0
32725;0
32726;0
32727;0
32728;0
32729;0
32730;0
32731;0
32732;0
32733;0
32734;0
32735;0
32736;0
32737;0
32738;0
32739;0
32740;0
32741;0
32742;0
32743;0
32744;0
32745;0
32746;0
32747;0
32748;0
32749;0
32750;0
32751;0
32752;0
32753;0
32754;0
32755;0
32756;0
32757;0
32758;0
32759;0
32760;0
32761;0
32762;0,0011
32763;0,0022
32764;0,0033
32765;0,0044
32766;0,010516667
32767;0,016633333
32768;0,02275
32769;0,028866667
32770;0,09205
32771;0,155233333
32772;0,218416667
32773;0,2816
32774;0,326275
32775;0,37095
32776;0,415625
32777;0,4603
32778;0,416591667
32779;0,372883333
32780;0,329175
32781;0,285466667
32782;0,250766667
32783;0,216066667
32784;0,181366667
32785;0,146666667
32786;0,154275
32787;0,161883333
32788;0,169491667
32789;0,1771
32790;0,162691667
32791;0,148283333
32792;0,133875
32793;0,119466667
32794;0,097558333
32795;0,07565
32796;0,053741667
32797;0,031833333
32798;0,0254
32799;0,018966667
32800;0,012533333
32801;0,0061
32802;0,004575
32803;0,00305
32804;0,001525
32805;0
32806;0
32807;0
32808;0
32809;0
32810;0
32811;0
32812;0
32813;0
32814;0
32815;0
32816;0
32817;0
32818;0
32819;0
32820;0
32821;0
32822;0
32823;0
32824;0
32825;0
32826;0
32827;0
32828;0
32829;0
32830;0
32831;0
32832;0
32833;0
32834;0
32835;0
32836;0
32837;0
32838;0
32839;0
32840;0
32841;0
32842;0
32843;0
32844;0
32845;0
32846;0
32847;0
32848;0
32849;0
32850;0
32851;0
32852;0
32853;0
32854;0
32855;0
32856;0
32857;0
32858;0
32859;0
32860;0
32861;0
32862;0,000366667
32863;0,000733333
32864;0,0011
32865;0,001466667
32866;0,003541667
32867;0,005616667
32868;0,007691667
32869;0,009766667
32870;0,013333333
32871;0,0169
32872;0,020466667
32873;0,024033333
32874;0,021058333
32875;0,018083333
32876;0,015108333
32877;0,012133333
32878;0,012725
32879;0,013316667
32880;0,013908333
32881;0,0145
32882;0,016925
32883;0,01935
32884;0,021775
32885;0,0242
32886;0,022683333
32887;0,021166667
32888;0,01965
32889;0,018133333
32890;0,015725
32891;0,013316667
32892;0,010908333
32893;0,0085
32894;0,006475
32895;0,00445
32896;0,002425
32897;0,0004
32898;0,0003
32899;0,0002
32900;0,0001
32901;0
32902;0
32903;0
32904;0
32905;0
32906;0
32907;0
32908;0
32909;0
32910;0
32911;0
32912;0
32913;0
32914;0
32915;0
32916;0
32917;0
32918;0
32919;0
32920;0
32921;0
32922;0
32923;0
32924;0
32925;0
32926;0
32927;0
32928;0
32929;0
32930;0
32931;0
32932;0
32933;0
32934;0
32935;0
32936;0
32937;0
32938;0
32939;0
32940;0
32941;0
32942;0
32943;0
32944;0
32945;0
32946;0
32947;0
32948;0
32949;0
32950;0
32951;0
32952;0
32953;0
32954;0
32955;0
32956;0
32957;0
32958;0,004675
32959;0,00935
32960;0,014025
32961;0,0187
32962;0,049608333
32963;0,080516667
32964;0,111425
32965;0,142333333
32966;0,201858333
32967;0,261383333
32968;0,320908333
32969;0,380433333
32970;0,342058333
32971;0,303683333
32972;0,265308333
32973;0,226933333
32974;0,188891667
32975;0,15085
32976;0,112808333
32977;0,074766667
32978;0,091
32979;0,107233333
32980;0,123466667
32981;0,1397
32982;0,134716667
32983;0,129733333
32984;0,12475
32985;0,119766667
32986;0,098391667
32987;0,077016667
32988;0,055641667
32989;0,034266667
32990;0,0258
32991;0,017333333
32992;0,008866667
32993;0,0004
32994;0,0003
32995;0,0002
32996;0,0001
32997;0
32998;0
32999;0
33000;0
33001;0
33002;0
33003;0
33004;0
33005;0
33006;0
33007;0
33008;0
33009;0
33010;0
33011;0
33012;0
33013;0
33014;0
33015;0
33016;0
33017;0
33018;0
33019;0
33020;0
33021;0
33022;0
33023;0
33024;0
33025;0
33026;0
33027;0
33028;0
33029;0
33030;0
33031;0
33032;0
33033;0
33034;0
33035;0
33036;0
33037;0
33038;0
33039;0
33040;0
33041;0
33042;0
33043;0
33044;0
33045;0
33046;0
33047;0
33048;0
33049;0
33050;0
33051;0
33052;0
33053;0
33054;0
33055;0
33056;0
33057;0
33058;0,008866667
33059;0,017733333
33060;0,0266
33061;0,035466667
33062;0,061241667
33063;0,087016667
33064;0,112791667
33065;0,138566667
33066;0,1257
33067;0,112833333
33068;0,099966667
33069;0,0871
33070;0,096841667
33071;0,106583333
33072;0,116325
33073;0,126066667
33074;0,133216667
33075;0,140366667
33076;0,147516667
33077;0,154666667
33078;0,137433333
33079;0,1202
33080;0,102966667
33081;0,085733333
33082;0,070158333
33083;0,054583333
33084;0,039008333
33085;0,023433333
33086;0,018408333
33087;0,013383333
33088;0,008358333
33089;0,003333333
33090;0,0025
33091;0,001666667
33092;0,000833333
33093;0
33094;0
33095;0
33096;0
33097;0
33098;0
33099;0
33100;0
33101;0
33102;0
33103;0
33104;0
33105;0
33106;0
33107;0
33108;0
33109;0
33110;0
33111;0
33112;0
33113;0
33114;0
33115;0
33116;0
33117;0
33118;0
33119;0
33120;0
33121;0
33122;0
33123;0
33124;0
33125;0
33126;0
33127;0
33128;0
33129;0
33130;0
33131;0
33132;0
33133;0
33134;0
33135;0
33136;0
33137;0
33138;0
33139;0
33140;0
33141;0
33142;0
33143;0
33144;0
33145;0
33146;0
33147;0
33148;0
33149;0
33150;0,000625
33151;0,00125
33152;0,001875
33153;0,0025
33154;0,005241667
33155;0,007983333
33156;0,010725
33157;0,013466667
33158;0,020741667
33159;0,028016667
33160;0,035291667
33161;0,042566667
33162;0,05055
33163;0,058533333
33164;0,066516667
33165;0,0745
33166;0,081791667
33167;0,089083333
33168;0,096375
33169;0,103666667
33170;0,111075
33171;0,118483333
33172;0,125891667
33173;0,1333
33174;0,1479
33175;0,1625
33176;0,1771
33177;0,1917
33178;0,163458333
33179;0,135216667
33180;0,106975
33181;0,078733333
33182;0,061033333
33183;0,043333333
33184;0,025633333
33185;0,007933333
33186;0,00595
33187;0,003966667
33188;0,001983333
33189;0
33190;0
33191;0
33192;0
33193;0
33194;0
33195;0
33196;0
33197;0
33198;0
33199;0
33200;0
33201;0
33202;0
33203;0
33204;0
33205;0
33206;0
33207;0
33208;0
33209;0
33210;0
33211;0
33212;0
33213;0
33214;0
33215;0
33216;0
33217;0
33218;0
33219;0
33220;0
33221;0
33222;0
33223;0
33224;0
33225;0
33226;0
33227;0
33228;0
33229;0
33230;0
33231;0
33232;0
33233;0
33234;0
33235;0
33236;0
33237;0
33238;0
33239;0
33240;0
33241;0
33242;0,000808333
33243;0,001616667
33244;0,002425
33245;0,003233333
33246;0,008083333
33247;0,012933333
33248;0,017783333
33249;0,022633333
33250;0,074258333
33251;0,125883333
33252;0,177508333
33253;0,229133333
33254;0,297658333
33255;0,366183333
33256;0,434708333
33257;0,503233333
33258;0,528625
33259;0,554016667
33260;0,579408333
33261;0,6048
33262;0,601758333
33263;0,598716667
33264;0,595675
33265;0,592633333
33266;0,555633333
33267;0,518633333
33268;0,481633333
33269;0,444633333
33270;0,371491667
33271;0,29835
33272;0,225208333
33273;0,152066667
33274;0,130033333
33275;0,108
33276;0,085966667
33277;0,063933333
33278;0,048316667
33279;0,0327
33280;0,017083333
33281;0,001466667
33282;0,0011
33283;0,000733333
33284;0,000366667
33285;0
33286;0
33287;0
33288;0
33289;0
33290;0
33291;0
33292;0
33293;0
33294;0
33295;0
33296;0
33297;0
33298;0
33299;0
33300;0
33301;0
33302;0
33303;0
33304;0
33305;0
33306;0
33307;0
33308;0
33309;0
33310;0
33311;0
33312;0
33313;0
33314;0
33315;0
33316;0
33317;0
33318;0
33319;0
33320;0
33321;0
33322;0
33323;0
33324;0
33325;0
33326;0
33327;0
33328;0
33329;0
33330;0
33331;0
33332;0
33333;0
33334;0
33335;0
33336;0
33337;0
33338;0,000608333
33339;0,001216667
33340;0,001825
33341;0,002433333
33342;0,009933333
33343;0,017433333
33344;0,024933333
33345;0,032433333
33346;0,082366667
33347;0,1323
33348;0,182233333
33349;0,232166667
33350;0,298858333
33351;0,36555
33352;0,432241667
33353;0,498933333
33354;0,529133333
33355;0,559333333
33356;0,589533333
33357;0,619733333
33358;0,616433333
33359;0,613133333
33360;0,609833333
33361;0,606533333
33362;0,557858333
33363;0,509183333
33364;0,460508333
33365;0,411833333
33366;0,346916667
33367;0,282
33368;0,217083333
33369;0,152166667
33370;0,120408333
33371;0,08865
33372;0,056891667
33373;0,025133333
33374;0,019966667
33375;0,0148
33376;0,009633333
33377;0,004466667
33378;0,00335
33379;0,002233333
33380;0,001116667
33381;0
33382;0
33383;0
33384;0
33385;0
33386;0
33387;0
33388;0
33389;0
33390;0
33391;0
33392;0
33393;0
33394;0
33395;0
33396;0
33397;0
33398;0
33399;0
33400;0
33401;0
33402;0
33403;0
33404;0
33405;0
33406;0
33407;0
33408;0
33409;0
33410;0
33411;0
33412;0
33413;0
33414;0
33415;0
33416;0
33417;0
33418;0
33419;0
33420;0
33421;0
33422;0
33423;0
33424;0
33425;0
33426;0
33427;0
33428;0
33429;0
33430;0
33431;0
33432;0
33433;0
33434;0,0026
33435;0,0052
33436;0,0078
33437;0,0104
33438;0,0241
33439;0,0378
33440;0,0515
33441;0,0652
33442;0,100075
33443;0,13495
33444;0,169825
33445;0,2047
33446;0,233841667
33447;0,262983333
33448;0,292125
33449;0,321266667
33450;0,38085
33451;0,440433333
33452;0,500016667
33453;0,5596
33454;0,529183333
33455;0,498766667
33456;0,46835
33457;0,437933333
33458;0,419658333
33459;0,401383333
33460;0,383108333
33461;0,364833333
33462;0,321791667
33463;0,27875
33464;0,235708333
33465;0,192666667
33466;0,160083333
33467;0,1275
33468;0,094916667
33469;0,062333333
33470;0,047591667
33471;0,03285
33472;0,018108333
33473;0,003366667
33474;0,002525
33475;0,001683333
33476;0,000841667
33477;0
33478;0
33479;0
33480;0
33481;0
33482;0
33483;0
33484;0
33485;0
33486;0
33487;0
33488;0
33489;0
33490;0
33491;0
33492;0
33493;0
33494;0
33495;0
33496;0
33497;0
33498;0
33499;0
33500;0
33501;0
33502;0
33503;0
33504;0
33505;0
33506;0
33507;0
33508;0
33509;0
33510;0
33511;0
33512;0
33513;0
33514;0
33515;0
33516;0
33517;0
33518;0
33519;0
33520;0
33521;0
33522;0
33523;0
33524;0
33525;0
33526;0
33527;0
33528;0
33529;0
33530;0,001125
33531;0,00225
33532;0,003375
33533;0,0045
33534;0,009533333
33535;0,014566667
33536;0,0196
33537;0,024633333
33538;0,065941667
33539;0,10725
33540;0,148558333
33541;0,189866667
33542;0,264966667
33543;0,340066667
33544;0,415166667
33545;0,490266667
33546;0,514716667
33547;0,539166667
33548;0,563616667
33549;0,588066667
33550;0,542366667
33551;0,496666667
33552;0,450966667
33553;0,405266667
33554;0,415141667
33555;0,425016667
33556;0,434891667
33557;0,444766667
33558;0,369683333
33559;0,2946
33560;0,219516667
33561;0,144433333
33562;0,124316667
33563;0,1042
33564;0,084083333
33565;0,063966667
33566;0,049016667
33567;0,034066667
33568;0,019116667
33569;0,004166667
33570;0,003125
33571;0,002083333
33572;0,001041667
33573;0
33574;0
33575;0
33576;0
33577;0
33578;0
33579;0
33580;0
33581;0
33582;0
33583;0
33584;0
33585;0
33586;0
33587;0
33588;0
33589;0
33590;0
33591;0
33592;0
33593;0
33594;0
33595;0
33596;0
33597;0
33598;0
33599;0
33600;0
33601;0
33602;0
33603;0
33604;0
33605;0
33606;0
33607;0
33608;0
33609;0
33610;0
33611;0
33612;0
33613;0
33614;0
33615;0
33616;0
33617;0
33618;0
33619;0
33620;0
33621;0
33622;0
33623;0
33624;0
33625;0
33626;0,0011
33627;0,0022
33628;0,0033
33629;0,0044
33630;0,010208333
33631;0,016016667
33632;0,021825
33633;0,027633333
33634;0,071608333
33635;0,115583333
33636;0,159558333
33637;0,203533333
33638;0,2567
33639;0,309866667
33640;0,363033333
33641;0,4162
33642;0,442008333
33643;0,467816667
33644;0,493625
33645;0,519433333
33646;0,525658333
33647;0,531883333
33648;0,538108333
33649;0,544333333
33650;0,512483333
33651;0,480633333
33652;0,448783333
33653;0,416933333
33654;0,34705
33655;0,277166667
33656;0,207283333
33657;0,1374
33658;0,1152
33659;0,093
33660;0,0708
33661;0,0486
33662;0,037766667
33663;0,026933333
33664;0,0161
33665;0,005266667
33666;0,00395
33667;0,002633333
33668;0,001316667
33669;0
33670;0
33671;0
33672;0
33673;0
33674;0
33675;0
33676;0
33677;0
33678;0
33679;0
33680;0
33681;0
33682;0
33683;0
33684;0
33685;0
33686;0
33687;0
33688;0
33689;0
33690;0
33691;0
33692;0
33693;0
33694;0
33695;0
33696;0
33697;0
33698;0
33699;0
33700;0
33701;0
33702;0
33703;0
33704;0
33705;0
33706;0
33707;0
33708;0
33709;0
33710;0
33711;0
33712;0
33713;0
33714;0
33715;0
33716;0
33717;0
33718;0
33719;0
33720;0
33721;0
33722;0,0014
33723;0,0028
33724;0,0042
33725;0,0056
33726;0,010308333
33727;0,015016667
33728;0,019725
33729;0,024433333
33730;0,053666667
33731;0,0829
33732;0,112133333
33733;0,141366667
33734;0,234191667
33735;0,327016667
33736;0,419841667
33737;0,512666667
33738;0,543616667
33739;0,574566667
33740;0,605516667
33741;0,636466667
33742;0,628533333
33743;0,6206
33744;0,612666667
33745;0,604733333
33746;0,561925
33747;0,519116667
33748;0,476308333
33749;0,4335
33750;0,361125
33751;0,28875
33752;0,216375
33753;0,144
33754;0,119616667
33755;0,095233333
33756;0,07085
33757;0,046466667
33758;0,035508333
33759;0,02455
33760;0,013591667
33761;0,002633333
33762;0,001975
33763;0,001316667
33764;0,000658333
33765;0
33766;0
33767;0
33768;0
33769;0
33770;0
33771;0
33772;0
33773;0
33774;0
33775;0
33776;0
33777;0
33778;0
33779;0
33780;0
33781;0
33782;0
33783;0
33784;0
33785;0
33786;0
33787;0
33788;0
33789;0
33790;0
33791;0
33792;0
33793;0
33794;0
33795;0
33796;0
33797;0
33798;0
33799;0
33800;0
33801;0
33802;0
33803;0
33804;0
33805;0
33806;0
33807;0
33808;0
33809;0
33810;0
33811;0
33812;0
33813;0
33814;0
33815;0
33816;0
33817;0
33818;0,000725
33819;0,00145
33820;0,002175
33821;0,0029
33822;0,009808333
33823;0,016716667
33824;0,023625
33825;0,030533333
33826;0,076108333
33827;0,121683333
33828;0,167258333
33829;0,212833333
33830;0,279116667
33831;0,3454
33832;0,411683333
33833;0,477966667
33834;0,502558333
33835;0,52715
33836;0,551741667
33837;0,576333333
33838;0,57455
33839;0,572766667
33840;0,570983333
33841;0,5692
33842;0,531591667
33843;0,493983333
33844;0,456375
33845;0,418766667
33846;0,349183333
33847;0,2796
33848;0,210016667
33849;0,140433333
33850;0,114133333
33851;0,087833333
33852;0,061533333
33853;0,035233333
33854;0,027225
33855;0,019216667
33856;0,011208333
33857;0,0032
33858;0,0024
33859;0,0016
33860;0,0008
33861;0
33862;0
33863;0
33864;0
33865;0
33866;0
33867;0
33868;0
33869;0
33870;0
33871;0
33872;0
33873;0
33874;0
33875;0
33876;0
33877;0
33878;0
33879;0
33880;0
33881;0
33882;0
33883;0
33884;0
33885;0
33886;0
33887;0
33888;0
33889;0
33890;0
33891;0
33892;0
33893;0
33894;0
33895;0
33896;0
33897;0
33898;0
33899;0
33900;0
33901;0
33902;0
33903;0
33904;0
33905;0
33906;0
33907;0
33908;0
33909;0
33910;0
33911;0
33912;0
33913;0
33914;0,001041667
33915;0,002083333
33916;0,003125
33917;0,004166667
33918;0,009016667
33919;0,013866667
33920;0,018716667
33921;0,023566667
33922;0,06645
33923;0,109333333
33924;0,152216667
33925;0,1951
33926;0,270441667
33927;0,345783333
33928;0,421125
33929;0,496466667
33930;0,518066667
33931;0,539666667
33932;0,561266667
33933;0,582866667
33934;0,584266667
33935;0,585666667
33936;0,587066667
33937;0,588466667
33938;0,548366667
33939;0,508266667
33940;0,468166667
33941;0,428066667
33942;0,359391667
33943;0,290716667
33944;0,222041667
33945;0,153366667
33946;0,130416667
33947;0,107466667
33948;0,084516667
33949;0,061566667
33950;0,046733333
33951;0,0319
33952;0,017066667
33953;0,002233333
33954;0,001675
33955;0,001116667
33956;0,000558333
33957;0
33958;0
33959;0
33960;0
33961;0
33962;0
33963;0
33964;0
33965;0
33966;0
33967;0
33968;0
33969;0
33970;0
33971;0
33972;0
33973;0
33974;0
33975;0
33976;0
33977;0
33978;0
33979;0
33980;0
33981;0
33982;0
33983;0
33984;0
33985;0
33986;0
33987;0
33988;0
33989;0
33990;0
33991;0
33992;0
33993;0
33994;0
33995;0
33996;0
33997;0
33998;0
33999;0
34000;0
34001;0
34002;0
34003;0
34004;0
34005;0
34006;0
34007;0
34008;0
34009;0
34010;0,00115
34011;0,0023
34012;0,00345
34013;0,0046
34014;0,010141667
34015;0,015683333
34016;0,021225
34017;0,026766667
34018;0,069566667
34019;0,112366667
34020;0,155166667
34021;0,197966667
34022;0,270533333
34023;0,3431
34024;0,415666667
34025;0,488233333
34026;0,515675
34027;0,543116667
34028;0,570558333
34029;0,598
34030;0,59335
34031;0,5887
34032;0,58405
34033;0,5794
34034;0,542808333
34035;0,506216667
34036;0,469625
34037;0,433033333
34038;0,360141667
34039;0,28725
34040;0,214358333
34041;0,141466667
34042;0,1183
34043;0,095133333
34044;0,071966667
34045;0,0488
34046;0,037291667
34047;0,025783333
34048;0,014275
34049;0,002766667
34050;0,002075
34051;0,001383333
34052;0,000691667
34053;0
34054;0
34055;0
34056;0
34057;0
34058;0
34059;0
34060;0
34061;0
34062;0
34063;0
34064;0
34065;0
34066;0
34067;0
34068;0
34069;0
34070;0
34071;0
34072;0
34073;0
34074;0
34075;0
34076;0
34077;0
34078;0
34079;0
34080;0
34081;0
34082;0
34083;0
34084;0
34085;0
34086;0
34087;0
34088;0
34089;0
34090;0
34091;0
34092;0
34093;0
34094;0
34095;0
34096;0
34097;0
34098;0
34099;0
34100;0
34101;0
34102;0
34103;0
34104;0
34105;0
34106;0,00015
34107;0,0003
34108;0,00045
34109;0,0006
34110;0,00515
34111;0,0097
34112;0,01425
34113;0,0188
34114;0,028191667
34115;0,037583333
34116;0,046975
34117;0,056366667
34118;0,063008333
34119;0,06965
34120;0,076291667
34121;0,082933333
34122;0,092925
34123;0,102916667
34124;0,112908333
34125;0,1229
34126;0,112783333
34127;0,102666667
34128;0,09255
34129;0,082433333
34130;0,079933333
34131;0,077433333
34132;0,074933333
34133;0,072433333
34134;0,0703
34135;0,068166667
34136;0,066033333
34137;0,0639
34138;0,054866667
34139;0,045833333
34140;0,0368
34141;0,027766667
34142;0,021058333
34143;0,01435
34144;0,007641667
34145;0,000933333
34146;0,0007
34147;0,000466667
34148;0,000233333
34149;0
34150;0
34151;0
34152;0
34153;0
34154;0
34155;0
34156;0
34157;0
34158;0
34159;0
34160;0
34161;0
34162;0
34163;0
34164;0
34165;0
34166;0
34167;0
34168;0
34169;0
34170;0
34171;0
34172;0
34173;0
34174;0
34175;0
34176;0
34177;0
34178;0
34179;0
34180;0
34181;0
34182;0
34183;0
34184;0
34185;0
34186;0
34187;0
34188;0
34189;0
34190;0
34191;0
34192;0
34193;0
34194;0
34195;0
34196;0
34197;0
34198;0
34199;0
34200;0
34201;0
34202;0,000283333
34203;0,000566667
34204;0,00085
34205;0,001133333
34206;0,004433333
34207;0,007733333
34208;0,011033333
34209;0,014333333
34210;0,015716667
34211;0,0171
34212;0,018483333
34213;0,019866667
34214;0,025883333
34215;0,0319
34216;0,037916667
34217;0,043933333
34218;0,051358333
34219;0,058783333
34220;0,066208333
34221;0,073633333
34222;0,117375
34223;0,161116667
34224;0,204858333
34225;0,2486
34226;0,237366667
34227;0,226133333
34228;0,2149
34229;0,203666667
34230;0,2024
34231;0,201133333
34232;0,199866667
34233;0,1986
34234;0,162091667
34235;0,125583333
34236;0,089075
34237;0,052566667
34238;0,040091667
34239;0,027616667
34240;0,015141667
34241;0,002666667
34242;0,002
34243;0,001333333
34244;0,000666667
34245;0
34246;0
34247;0
34248;0
34249;0
34250;0
34251;0
34252;0
34253;0
34254;0
34255;0
34256;0
34257;0
34258;0
34259;0
34260;0
34261;0
34262;0
34263;0
34264;0
34265;0
34266;0
34267;0
34268;0
34269;0
34270;0
34271;0
34272;0
34273;0
34274;0
34275;0
34276;0
34277;0
34278;0
34279;0
34280;0
34281;0
34282;0
34283;0
34284;0
34285;0
34286;0
34287;0
34288;0
34289;0
34290;0
34291;0
34292;0
34293;0
34294;0
34295;0
34296;0
34297;0
34298;0
34299;0
34300;0
34301;0
34302;0,006591667
34303;0,013183333
34304;0,019775
34305;0,026366667
34306;0,03615
34307;0,045933333
34308;0,055716667
34309;0,0655
34310;0,080075
34311;0,09465
34312;0,109225
34313;0,1238
34314;0,125841667
34315;0,127883333
34316;0,129925
34317;0,131966667
34318;0,120766667
34319;0,109566667
34320;0,098366667
34321;0,087166667
34322;0,087208333
34323;0,08725
34324;0,087291667
34325;0,087333333
34326;0,08225
34327;0,077166667
34328;0,072083333
34329;0,067
34330;0,053875
34331;0,04075
34332;0,027625
34333;0,0145
34334;0,011333333
34335;0,008166667
34336;0,005
34337;0,001833333
34338;0,001375
34339;0,000916667
34340;0,000458333
34341;0
34342;0
34343;0
34344;0
34345;0
34346;0
34347;0
34348;0
34349;0
34350;0
34351;0
34352;0
34353;0
34354;0
34355;0
34356;0
34357;0
34358;0
34359;0
34360;0
34361;0
34362;0
34363;0
34364;0
34365;0
34366;0
34367;0
34368;0
34369;0
34370;0
34371;0
34372;0
34373;0
34374;0
34375;0
34376;0
34377;0
34378;0
34379;0
34380;0
34381;0
34382;0
34383;0
34384;0
34385;0
34386;0
34387;0
34388;0
34389;0
34390;0
34391;0
34392;0
34393;0
34394;0,000291667
34395;0,000583333
34396;0,000875
34397;0,001166667
34398;0,005408333
34399;0,00965
34400;0,013891667
34401;0,018133333
34402;0,021075
34403;0,024016667
34404;0,026958333
34405;0,0299
34406;0,034908333
34407;0,039916667
34408;0,044925
34409;0,049933333
34410;0,051266667
34411;0,0526
34412;0,053933333
34413;0,055266667
34414;0,049816667
34415;0,044366667
34416;0,038916667
34417;0,033466667
34418;0,0313
34419;0,029133333
34420;0,026966667
34421;0,0248
34422;0,025833333
34423;0,026866667
34424;0,0279
34425;0,028933333
34426;0,023
34427;0,017066667
34428;0,011133333
34429;0,0052
34430;0,0039
34431;0,0026
34432;0,0013
34433;0
34434;0
34435;0
